date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,shootout_winner,raw_margin_home,raw_margin_away,margin_home,margin_away,hfa,adj_margin_home,adj_margin_away,match_type,match_type_weight,tier_weight,home_win,away_win,home_confederation,away_confederation,grouped_date_id,unique_game_id
1993-10-13,Slovenia,North Macedonia,1.0,4.0,Friendly,Kranj,Slovenia,False,,-3.0,3.0,-3.0,3.0,0.5,-3.5,3.5,friendly,0.25,1.0,0.0,1.0,UEFA,UEFA,2832,
1993-10-13,Romania,Belgium,2.0,1.0,FIFA World Cup qualification,Bucharest,Romania,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,2832,
1993-10-13,Poland,Norway,0.0,3.0,FIFA World Cup qualification,Poznań,Poland,False,,-3.0,3.0,-3.0,3.0,0.5,-3.5,3.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,2832,
1993-10-13,Bulgaria,Austria,4.0,1.0,FIFA World Cup qualification,Sofia,Bulgaria,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,2832,
1993-10-13,Italy,Scotland,3.0,1.0,FIFA World Cup qualification,Rome,Italy,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,2832,
1993-10-13,Republic of Ireland,Spain,1.0,3.0,FIFA World Cup qualification,Dublin,Republic of Ireland,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,2832,
1993-10-13,Germany,Uruguay,5.0,0.0,Friendly,Karlsruhe,Germany,False,,5.0,-5.0,5.0,-5.0,0.5,4.5,-4.5,friendly,0.25,1.0,1.0,0.0,UEFA,CONMEBOL,2832,
1993-10-13,France,Israel,2.0,3.0,FIFA World Cup qualification,Paris,France,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,2832,
1993-10-13,Denmark,Northern Ireland,1.0,0.0,FIFA World Cup qualification,Copenhagen,Denmark,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,2832,
1993-10-13,Netherlands,England,2.0,0.0,FIFA World Cup qualification,Rotterdam,Netherlands,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,2832,
1993-10-15,Saudi Arabia,Japan,0.0,0.0,FIFA World Cup qualification,Doha,Qatar,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,1.0,0.5,0.5,AFC,AFC,2833,
1993-10-15,North Korea,Iraq,3.0,2.0,FIFA World Cup qualification,Doha,Qatar,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,1.0,1.0,0.0,AFC,AFC,2833,
1993-10-16,United States,Ukraine,1.0,2.0,Friendly,High Point,United States,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,CONCACAF,UEFA,2834,
1993-10-16,Iran,South Korea,0.0,3.0,FIFA World Cup qualification,Doha,Qatar,True,,-3.0,3.0,-3.0,3.0,0.0,-3.0,3.0,competitive,1.0,1.0,0.0,1.0,AFC,AFC,2834,
1993-10-17,Tunisia,Iceland,3.0,1.0,Friendly,Tunis,Tunisia,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,CAF,UEFA,2835,
1993-10-18,Japan,Iran,1.0,2.0,FIFA World Cup qualification,Doha,Qatar,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,competitive,1.0,1.0,0.0,1.0,AFC,AFC,2836,
1993-10-18,North Korea,Saudi Arabia,1.0,2.0,FIFA World Cup qualification,Doha,Qatar,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,competitive,1.0,1.0,0.0,1.0,AFC,AFC,2836,
1993-10-19,Iraq,South Korea,2.0,2.0,FIFA World Cup qualification,Doha,Qatar,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,1.0,0.5,0.5,AFC,AFC,2837,
1993-10-20,Mexico,Ukraine,2.0,1.0,Friendly,San Diego,United States,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,friendly,0.25,1.0,1.0,0.0,CONCACAF,UEFA,2838,
1993-10-21,North Korea,Japan,0.0,3.0,FIFA World Cup qualification,Doha,Qatar,True,,-3.0,3.0,-3.0,3.0,0.0,-3.0,3.0,competitive,1.0,1.0,0.0,1.0,AFC,AFC,2839,
1993-10-22,Iran,Iraq,1.0,2.0,FIFA World Cup qualification,Doha,Qatar,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,competitive,1.0,1.0,0.0,1.0,AFC,AFC,2840,
1993-10-22,South Korea,Saudi Arabia,1.0,1.0,FIFA World Cup qualification,Doha,Qatar,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,1.0,0.5,0.5,AFC,AFC,2840,
1993-10-23,United States,Ukraine,0.0,1.0,Friendly,Bethlehem,United States,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,CONCACAF,UEFA,2841,
1993-10-24,Burundi,Guinea,0.0,0.0,African Cup of Nations qualification,Libreville,Gabon,True,Guinea,0.0,-0.0,-0.5,0.5,0.0,-0.5,0.5,competitive,1.0,1.0,0.0,1.0,CAF,CAF,2842,118.0
1993-10-24,Iraq,Saudi Arabia,1.0,1.0,FIFA World Cup qualification,Doha,Qatar,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,1.0,0.5,0.5,AFC,AFC,2842,
1993-10-25,Iran,North Korea,2.0,1.0,FIFA World Cup qualification,Doha,Qatar,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,1.0,1.0,0.0,AFC,AFC,2843,
1993-10-25,Japan,South Korea,1.0,0.0,FIFA World Cup qualification,Doha,Qatar,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,1.0,1.0,0.0,AFC,AFC,2843,
1993-10-26,Liechtenstein,Estonia,0.0,2.0,Friendly,Balzers,Liechtenstein,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,friendly,0.25,1.0,0.0,1.0,UEFA,UEFA,2844,
1993-10-26,United Arab Emirates,Jordan,2.0,1.0,Friendly,Al Ain,United Arab Emirates,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,AFC,AFC,2844,
1993-10-27,Turkey,Poland,2.0,1.0,FIFA World Cup qualification,Istanbul,Turkey,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,2845,
1993-10-27,Israel,Austria,1.0,1.0,FIFA World Cup qualification,Ramat Gan,Israel,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,UEFA,UEFA,2845,
1993-10-27,Czechoslovakia,Cyprus,3.0,0.0,FIFA World Cup qualification,Košice,Slovakia,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,2845,
1993-10-27,Hungary,Luxembourg,1.0,0.0,FIFA World Cup qualification,Budapest,Hungary,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,2845,
1993-10-28,Iraq,Japan,2.0,2.0,FIFA World Cup qualification,Doha,Qatar,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,1.0,0.5,0.5,AFC,AFC,2846,
1993-10-28,South Korea,North Korea,3.0,0.0,FIFA World Cup qualification,Doha,Qatar,True,,3.0,-3.0,3.0,-3.0,0.0,3.0,-3.0,competitive,1.0,1.0,1.0,0.0,AFC,AFC,2846,
1993-10-28,Saudi Arabia,Iran,4.0,3.0,FIFA World Cup qualification,Doha,Qatar,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,1.0,1.0,0.0,AFC,AFC,2846,
1993-10-28,United Arab Emirates,Jordan,0.0,2.0,Friendly,Al Ain,United Arab Emirates,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,friendly,0.25,1.0,0.0,1.0,AFC,AFC,2846,
1993-10-31,Australia,Argentina,1.0,1.0,FIFA World Cup qualification,Sydney,Australia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,AFC,CONMEBOL,2847,
1993-11-03,Mexico,China,3.0,0.0,Friendly,San Diego,United States,True,,3.0,-3.0,3.0,-3.0,0.0,3.0,-3.0,friendly,0.25,1.0,1.0,0.0,CONCACAF,AFC,2848,
1993-11-05,Egypt,Malta,3.0,0.0,Friendly,Tunis,Tunisia,True,,3.0,-3.0,3.0,-3.0,0.0,3.0,-3.0,friendly,0.25,1.0,1.0,0.0,CAF,UEFA,2849,
1993-11-05,Tunisia,Gabon,4.0,0.0,Friendly,Tunis,Tunisia,False,,4.0,-4.0,4.0,-4.0,0.5,3.5,-3.5,friendly,0.25,1.0,1.0,0.0,CAF,CAF,2849,
1993-11-07,United States,Jamaica,1.0,0.0,Friendly,Fullerton,United States,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,CONCACAF,CONCACAF,2850,
1993-11-07,Gabon,Malta,1.0,2.0,Friendly,Tunis,Tunisia,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,friendly,0.25,1.0,0.0,1.0,CAF,UEFA,2850,
1993-11-07,Tunisia,Egypt,2.0,1.0,Friendly,Tunis,Tunisia,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,CAF,CAF,2850,
1993-11-10,Portugal,Estonia,3.0,0.0,FIFA World Cup qualification,Lisbon,Portugal,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,2851,
1993-11-10,Turkey,Norway,2.0,1.0,FIFA World Cup qualification,Istanbul,Turkey,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,2851,
1993-11-10,Austria,Sweden,1.0,1.0,FIFA World Cup qualification,Vienna,Austria,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,UEFA,UEFA,2851,
1993-11-10,Israel,Finland,1.0,3.0,FIFA World Cup qualification,Ramat Gan,Israel,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,2851,
1993-11-14,Antigua and Barbuda,Saint Kitts and Nevis,3.0,0.0,Friendly,St. John's,Antigua and Barbuda,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,friendly,0.25,1.0,1.0,0.0,CONCACAF,CONCACAF,2852,
1993-11-14,United States,Cayman Islands,8.0,1.0,Friendly,Mission Viejo,United States,False,,7.0,-7.0,7.0,-7.0,0.5,6.5,-6.5,friendly,0.25,1.0,1.0,0.0,CONCACAF,CONCACAF,2852,
1993-11-16,Slovakia,Slovenia,2.0,0.0,Friendly,Prievidza,Slovakia,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,UEFA,UEFA,2853,
1993-11-17,Wales,Romania,1.0,2.0,FIFA World Cup qualification,Cardiff,Wales,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,2854,
1993-11-17,Switzerland,Estonia,4.0,0.0,FIFA World Cup qualification,Zürich,Switzerland,False,,4.0,-4.0,4.0,-4.0,0.5,3.5,-3.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,2854,
1993-11-17,San Marino,England,1.0,7.0,FIFA World Cup qualification,Bologna,Italy,True,,-6.0,6.0,-6.0,6.0,0.0,-6.0,6.0,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,2854,
1993-11-17,Poland,Netherlands,1.0,3.0,FIFA World Cup qualification,Poznań,Poland,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,2854,
1993-11-17,Northern Ireland,Republic of Ireland,1.0,1.0,FIFA World Cup qualification,Belfast,Northern Ireland,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,UEFA,UEFA,2854,
1993-11-17,Malta,Scotland,0.0,2.0,FIFA World Cup qualification,Attard,Malta,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,2854,
1993-11-17,Spain,Denmark,1.0,0.0,FIFA World Cup qualification,Seville,Spain,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,2854,
1993-11-17,Greece,Russia,1.0,0.0,FIFA World Cup qualification,Athens,Greece,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,2854,
1993-11-17,Germany,Brazil,2.0,1.0,Friendly,Cologne,Germany,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,UEFA,CONMEBOL,2854,
1993-11-17,France,Bulgaria,1.0,2.0,FIFA World Cup qualification,Paris,France,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,UEFA,UEFA,2854,
1993-11-17,Belgium,Czechoslovakia,0.0,0.0,FIFA World Cup qualification,Brussels,Belgium,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,UEFA,UEFA,2854,
1993-11-17,Argentina,Australia,1.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,CONMEBOL,AFC,2854,
1993-11-17,Italy,Portugal,1.0,0.0,FIFA World Cup qualification,Milan,Italy,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,UEFA,UEFA,2854,
1993-11-22,Gambia,Mauritania,2.0,4.0,Friendly,Banjul,Gambia,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,friendly,0.25,1.0,0.0,1.0,CAF,CAF,2855,
1993-11-26,Gambia,Ghana,3.0,0.0,Friendly,Freetown,Sierra Leone,True,,3.0,-3.0,3.0,-3.0,0.0,3.0,-3.0,friendly,0.25,1.0,1.0,0.0,CAF,CAF,2856,
1993-11-26,Sierra Leone,Guinea,1.0,1.0,Amílcar Cabral Cup,Freetown,Sierra Leone,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,2856,
1993-11-27,Senegal,Mali,0.0,1.0,Amílcar Cabral Cup,Freetown,Sierra Leone,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,competitive,1.0,1.0,0.0,1.0,CAF,CAF,2857,
1993-11-27,Guinea-Bissau,Mauritania,1.0,0.0,Amílcar Cabral Cup,Freetown,Sierra Leone,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,1.0,1.0,0.0,CAF,CAF,2857,
1993-11-28,Guinea,Gambia,1.0,2.0,Amílcar Cabral Cup,Freetown,Sierra Leone,True,,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0,competitive,1.0,1.0,0.0,1.0,CAF,CAF,2858,
1993-11-28,Sierra Leone,Ghana,2.0,3.0,Friendly,Freetown,Sierra Leone,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,CAF,CAF,2858,
1993-11-29,Mali,Guinea-Bissau,3.0,0.0,Amílcar Cabral Cup,Freetown,Sierra Leone,True,,3.0,-3.0,3.0,-3.0,0.0,3.0,-3.0,competitive,1.0,1.0,1.0,0.0,CAF,CAF,2859,
1993-11-29,Senegal,Mauritania,4.0,0.0,Amílcar Cabral Cup,Freetown,Sierra Leone,True,,4.0,-4.0,4.0,-4.0,0.0,4.0,-4.0,competitive,1.0,1.0,1.0,0.0,CAF,CAF,2859,
1993-11-30,Ghana,Guinea,1.0,0.0,Friendly,Freetown,Sierra Leone,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,friendly,0.25,1.0,1.0,0.0,CAF,CAF,2860,
1993-11-30,Sierra Leone,Gambia,1.0,1.0,Amílcar Cabral Cup,Freetown,Sierra Leone,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,competitive,1.0,1.0,0.5,0.5,CAF,CAF,2860,
1993-11-30,Tahiti,Fiji,3.0,0.0,Friendly,Papeete,Tahiti,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,friendly,0.25,1.0,1.0,0.0,OFC,OFC,2860,
1993-12-01,Mali,Mauritania,0.0,0.0,Amílcar Cabral Cup,Freetown,Sierra Leone,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,1.0,0.5,0.5,CAF,CAF,2861,
1993-12-01,Senegal,Guinea-Bissau,0.0,0.0,Amílcar Cabral Cup,Freetown,Sierra Leone,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,competitive,1.0,1.0,0.5,0.5,CAF,CAF,2861,
1993-12-01,Kenya,Uganda,2.0,1.0,Friendly,Nairobi,Kenya,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,CAF,CAF,2861,
1993-12-03,Gambia,Senegal,0.0,2.0,Amílcar Cabral Cup,Freetown,Sierra Leone,True,,-2.0,2.0,-2.0,2.0,0.0,-2.0,2.0,competitive,1.0,1.0,0.0,1.0,CAF,CAF,2862,
1993-12-03,Sierra Leone,Mali,2.0,0.0,Amílcar Cabral Cup,Freetown,Sierra Leone,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,CAF,CAF,2862,
1993-12-05,Gambia,Mali,2.0,0.0,Amílcar Cabral Cup,Freetown,Sierra Leone,True,,2.0,-2.0,2.0,-2.0,0.0,2.0,-2.0,competitive,1.0,1.0,1.0,0.0,CAF,CAF,2863,
1993-12-05,Sierra Leone,Senegal,2.0,0.0,Amílcar Cabral Cup,Freetown,Sierra Leone,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,CAF,CAF,2863,
1993-12-05,United States,El Salvador,7.0,0.0,Friendly,Mission Viejo,United States,False,,7.0,-7.0,7.0,-7.0,0.5,6.5,-6.5,friendly,0.25,1.0,1.0,0.0,CONCACAF,CONCACAF,2863,
1993-12-06,Tanzania,Uganda,1.0,0.0,Friendly,Nairobi,Kenya,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,friendly,0.25,1.0,1.0,0.0,CAF,CAF,2864,
1993-12-10,Kenya,Tanzania,2.0,1.0,Friendly,Nairobi,Kenya,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,CAF,CAF,2865,
1993-12-10,Bangladesh,Myanmar,3.0,1.0,Friendly,Dhaka,Bangladesh,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,friendly,0.25,1.0,1.0,0.0,AFC,AFC,2865,
1993-12-15,Argentina,Germany,2.0,1.0,Friendly,Miami,United States,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,friendly,0.25,1.0,1.0,0.0,CONMEBOL,UEFA,2866,
1993-12-16,Mexico,Brazil,0.0,1.0,Friendly,Guadalajara,Mexico,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,CONCACAF,CONMEBOL,2867,
1993-12-18,United States,Germany,0.0,3.0,Friendly,Palo Alto,United States,False,,-3.0,3.0,-3.0,3.0,0.5,-3.5,3.5,friendly,0.25,1.0,0.0,1.0,CONCACAF,UEFA,2868,
1993-12-19,Mali,Ivory Coast,0.0,1.0,Friendly,Bamako,Mali,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,CAF,CAF,2869,
1993-12-22,Mexico,Germany,0.0,0.0,Friendly,Mexico City,Mexico,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CONCACAF,UEFA,2870,
1993-12-29,Ghana,Egypt,0.0,0.0,Friendly,Accra,Ghana,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CAF,CAF,2871,
1993-12-31,Ghana,Tunisia,1.0,1.0,Friendly,Accra,Ghana,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CAF,CAF,2872,
1994-01-02,Ghana,Egypt,2.0,1.0,Friendly,Accra,Ghana,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,CAF,CAF,2873,
1994-01-02,Barbados,Grenada,0.0,0.0,Friendly,Bridgetown,Barbados,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CONCACAF,CONCACAF,2873,
1994-01-05,Mali,Burkina Faso,1.0,1.0,Friendly,Bamako,Mali,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CAF,CAF,2874,
1994-01-09,Mauritania,Mali,1.0,3.0,Friendly,Nouakchott,Mauritania,False,,-2.0,2.0,-2.0,2.0,0.5,-2.5,2.5,friendly,0.25,1.0,0.0,1.0,CAF,CAF,2875,
1994-01-11,Thailand,Nigeria,1.0,1.0,Friendly,Bangkok,Thailand,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,AFC,CAF,2876,
1994-01-15,United States,Norway,2.0,1.0,Friendly,Tempe,United States,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,CONCACAF,UEFA,2877,
1994-01-18,Guinea,Ivory Coast,3.0,0.0,Friendly,Conakry,Guinea,False,,3.0,-3.0,3.0,-3.0,0.5,2.5,-2.5,friendly,0.25,1.0,1.0,0.0,CAF,CAF,2878,
1994-01-19,Costa Rica,Norway,0.0,0.0,Friendly,San Diego,United States,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,friendly,0.25,1.0,0.5,0.5,CONCACAF,UEFA,2879,
1994-01-19,Mexico,Bulgaria,1.0,1.0,Friendly,San Diego,United States,True,,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,friendly,0.25,1.0,0.5,0.5,CONCACAF,UEFA,2879,
1994-01-19,Spain,Portugal,2.0,2.0,Friendly,Vigo,Spain,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,UEFA,UEFA,2879,
1994-01-19,Tunisia,Netherlands,2.0,2.0,Friendly,Tunis,Tunisia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CAF,UEFA,2879,
1994-01-22,United States,Switzerland,1.0,1.0,Friendly,Fullerton,United States,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CONCACAF,UEFA,2880,
1994-01-23,Barbados,Puerto Rico,0.0,1.0,CFU Caribbean Cup qualification,Bridgetown,Barbados,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,competitive,1.0,1.0,0.0,1.0,CONCACAF,CONCACAF,2881,
1994-01-23,Mali,Senegal,1.0,0.0,Friendly,Bamako,Mali,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,CAF,CAF,2881,
1994-01-23,Saudi Arabia,China,1.0,0.0,Friendly,Riyadh,Saudi Arabia,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,AFC,AFC,2881,
1994-01-23,Suriname,Guyana,2.0,0.0,CFU Caribbean Cup qualification,Paramaribo,Suriname,False,,2.0,-2.0,2.0,-2.0,0.5,1.5,-1.5,competitive,1.0,1.0,1.0,0.0,CONCACAF,CONCACAF,2881,
1994-01-25,Grenada,Puerto Rico,1.0,0.0,CFU Caribbean Cup qualification,Bridgetown,Barbados,True,,1.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,competitive,1.0,1.0,1.0,0.0,CONCACAF,CONCACAF,2882,
1994-01-25,Qatar,Finland,1.0,0.0,Friendly,Doha,Qatar,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,friendly,0.25,1.0,1.0,0.0,AFC,UEFA,2882,
1994-01-26,Saudi Arabia,China,1.0,1.0,Friendly,Riyadh,Saudi Arabia,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,AFC,AFC,2883,
1994-01-26,Mexico,Switzerland,1.0,5.0,Friendly,Oakland,United States,True,,-4.0,4.0,-4.0,4.0,0.0,-4.0,4.0,friendly,0.25,1.0,0.0,1.0,CONCACAF,UEFA,2883,
1994-01-27,Barbados,Grenada,3.0,2.0,CFU Caribbean Cup qualification,Bridgetown,Barbados,False,,1.0,-1.0,1.0,-1.0,0.5,0.5,-0.5,competitive,1.0,1.0,1.0,0.0,CONCACAF,CONCACAF,2884,
1994-01-27,Qatar,Finland,0.0,0.0,Friendly,Doha,Qatar,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,AFC,UEFA,2884,
1994-01-28,Venezuela,Colombia,1.0,2.0,Friendly,Barinas,Venezuela,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,CONMEBOL,CONMEBOL,2885,
1994-01-29,Burkina Faso,Guinea,1.0,1.0,Friendly,Ouagadougou,Burkina Faso,False,Burkina Faso,0.0,-0.0,0.5,-0.5,0.5,0.0,-0.0,friendly,0.25,1.0,1.0,0.0,CAF,CAF,2886,119.0
1994-01-29,Ivory Coast,Niger,5.0,3.0,Friendly,Ouagadougou,Burkina Faso,True,,2.0,-2.0,2.0,-2.0,0.0,2.0,-2.0,friendly,0.25,1.0,1.0,0.0,CAF,CAF,2886,
1994-01-29,United States,Russia,1.0,1.0,Friendly,Seattle,United States,False,,0.0,-0.0,0.0,-0.0,0.5,-0.5,0.5,friendly,0.25,1.0,0.5,0.5,CONCACAF,UEFA,2886,
1994-01-30,Burkina Faso,Ivory Coast,0.0,1.0,Friendly,Ouagadougou,Burkina Faso,False,,-1.0,1.0,-1.0,1.0,0.5,-1.5,1.5,friendly,0.25,1.0,0.0,1.0,CAF,CAF,2887,
1994-01-30,Guinea,Niger,1.0,3.0,Friendly,Ouagadougou,Burkina Faso,True,,-2.0,2.0,-2.0,2.0,0.0,-2.0,2.0,friendly,0.25,1.0,0.0,1.0,CAF,CAF,2887,
